,,Species ,Host ,GC ,Gstain ,Prot RefSeq,Hmm ID,Name ,E value ,Score ,Start,Stop ,Duplicate,DD,*
,,Rhizobium tropici CIAT 899,0,0,NC_020059,YP_007334354.1,TM-P2,TM-P2,1.60E-29,111.6,93,297,0,0,0
,,Rhizobium tropici CIAT 899,0,0,NC_020059,YP_007334354.1,TIGR01760,TIGR01760,0,215.9,56,404,0,0,0
,,Rhizobium tropici CIAT 899,0,0,NC_020059,YP_007334895.1,TM-P2,TM-P2,4.4,15.4,234,352,0,0,0
,,Enterobacteriaceae bacterium strain FGI 57,0,0,NC_020063,YP_007338832.1,TM-HK97,TM-HK97,3.7,15.4,4,90,0,0,0
,,Enterobacteriaceae bacterium strain FGI 57,0,0,NC_020063,YP_007338833.1,TM-HK97,TM-HK97,0.53,18.2,7,117,0,1,1
,,Enterobacteriaceae bacterium strain FGI 57,0,0,NC_020063,YP_007340620.1,TM-Lam,TM-Lam,0,192,189,399,1,1,1
,,Enterobacteriaceae bacterium strain FGI 57,0,0,NC_020063,YP_007340620.1,TIGR01541,TIGR01541,0,212,336,433,1,0,1
,,Enterobacteriaceae bacterium strain FGI 57,0,0,NC_020063,YP_007340620.1,TIGR01541,TIGR01541,0,212,587,929,0,0,0
,,Enterobacteriaceae bacterium strain FGI 57,0,0,NC_020063,YP_007340620.1,U_TM-PNJ,U_TM-PNJ,5.40E-18,72.9,194,278,0,1,1
,,Serratia marcescens FGI94,0,0,NC_020064,YP_007343346.1,TM-P2,TM-P2,0,61,220,362,1,0,1
,,Serratia marcescens FGI94,0,0,NC_020064,YP_007343346.1,TIGR01760,TIGR01760,2.40E-26,100.9,181,344,0,0,0
,,Serratia marcescens FGI94,0,0,NC_020064,YP_007343346.1,TIGR01760,TIGR01760,2.40E-26,100.9,338,430,0,0,0
,,Serratia marcescens FGI94,0,0,NC_020064,YP_007343707.1,TM-P2,TM-P2,2.2,16.4,41,133,0,0,0
,,Serratia marcescens FGI94,0,0,NC_020064,YP_007343707.1,TM-P2,TM-P2,2.2,16.4,175,255,0,0,0
,,Serratia marcescens FGI94,0,0,NC_020064,YP_007344371.1,TM_Fam5,TM_Fam5,4.3,15.7,116,136,0,0,0
,,Serratia marcescens FGI94,0,0,NC_020064,YP_007346426.1,TM-HK97,TM-HK97,5.9,14.7,1,82,0,0,0
,,Serratia marcescens FGI94,0,0,NC_020064,YP_007346487.1,U_TM-PNJ,U_TM-PNJ,2.7,16.2,58,130,0,0,0
,,Escherichia phage phAPEC8,0,neg,NC_020079,YP_007348530.1,TM_Fam1,TM_Fam1,0.027,22.4,13,187,0,0,0
,,Escherichia phage phAPEC8,0,neg,NC_020079,YP_007348530.1,TM_Fam1,TM_Fam1,0.027,22.4,219,538,0,0,0
,,Klebsiella phage KP27,Klebsiella pneumoniae,neg,NC_020080,YP_007348739.1,TM-T4,TM-T4,1.80E-19,77.7,179,242,0,0,0
,,Klebsiella phage KP27,Klebsiella pneumoniae,neg,NC_020080,YP_007348899.1,U_TM-PNJ,U_TM-PNJ,0.76,18,35,88,0,0,0
,,Edwardsiella phage MSW-3,0,neg,NC_020082,YP_007348948.1,TM_Fam1,TM_Fam1,6.80E-36,132.5,1,255,0,0,0
,,Serratia phage phiMAM1,Serratia sp.,neg,NC_020083,YP_007349146.1,U_TM_ViI,U_TM_ViI,0,957.6,1,627,0,0,0
,,Myxococcus stipitatus DSM 14675,0,0,NC_020126,YP_007358938.1,TM_Fam1,TM_Fam1,0.0000000077,43.8,12,307,0,0,0
,,Myxococcus stipitatus DSM 14675,0,0,NC_020126,YP_007361503.1,U_TM_T4-CPX,U_TM_T4-CPX,0.00001,32.3,47,151,0,0,0
,,Myxococcus stipitatus DSM 14675,0,0,NC_020126,YP_007361858.1,TM-Lam,TM-Lam,0.19,19.8,5,122,0,0,0
,,Myxococcus stipitatus DSM 14675,0,0,NC_020126,YP_007363850.1,TM_Fam13,TM_Fam13,0.00066,28.1,226,274,0,0,0
,,Mycobacterium liflandii 128FXT,0,0,NC_020133,YP_007367103.1,TIGR02675,TIGR02675,6.5,15.2,348,385,0,0,0
,,Mycobacterium liflandii 128FXT,0,0,NC_020133,YP_007367343.1,TM_Fam1,TM_Fam1,1.1,17,422,578,0,1,1
,,Clostridium stercorarium subsp. stercorarium DSM 8532,0,0,NC_020134,YP_007372052.1,TIGR02675,TIGR02675,5.60E-18,73.1,149,223,1,1,1
,,Clostridium stercorarium subsp. stercorarium DSM 8532,0,0,NC_020134,YP_007372052.1,TM-phiC2,TM-phiC2,2.30E-37,137.4,1,29,1,1,1
,,Clostridium stercorarium subsp. stercorarium DSM 8532,0,0,NC_020134,YP_007372052.1,TM-phiC2,TM-phiC2,2.30E-37,137.4,12,377,1,1,1
,,Clostridium stercorarium subsp. stercorarium DSM 8532,0,0,NC_020134,YP_007372052.1,TM-phiC2,TM-phiC2,2.30E-37,137.4,344,524,1,0,1
,,Clostridium stercorarium subsp. stercorarium DSM 8532,0,0,NC_020134,YP_007372052.1,TM-phiC2,TM-phiC2,2.30E-37,137.4,533,622,0,0,0
,,Clostridium stercorarium subsp. stercorarium DSM 8532,0,0,NC_020134,YP_007372052.1,U_TM2675motif,U_TM2675motif,7.80E-32,117.7,88,157,0,0,0
,,Clostridium stercorarium subsp. stercorarium DSM 8532,0,0,NC_020134,YP_007374160.1,TIGR01541,TIGR01541,5.8,14.2,47,129,0,0,0
,,Nonlabens dokdonensis DSW-6,0,0,NC_020156,YP_007378358.1,TM-SPP1,TM-SPP1,4.6,12.8,9,112,0,1,1
,,Escherichia coli APEC O78,0,0,NC_020163,YP_007379829.1,TM-P2,TM-P2,3.90E-26,100.5,87,296,1,0,1
,,Escherichia coli APEC O78,0,0,NC_020163,YP_007379829.1,TM-P2,TM-P2,3.90E-26,100.5,298,384,0,0,0
,,Escherichia coli APEC O78,0,0,NC_020163,YP_007379829.1,TIGR01760,TIGR01760,0,174.5,45,406,0,1,1
,,Escherichia coli APEC O78,0,0,NC_020163,YP_007380155.1,TM-P2,TM-P2,3.60E-26,100.6,87,296,1,0,1
,,Escherichia coli APEC O78,0,0,NC_020163,YP_007380155.1,TM-P2,TM-P2,3.60E-26,100.6,299,384,0,0,0
,,Escherichia coli APEC O78,0,0,NC_020163,YP_007380155.1,TIGR01760,TIGR01760,0,175,45,406,0,1,1
,,Escherichia coli APEC O78,0,0,NC_020163,YP_007380870.1,TM-P2,TM-P2,5.30E-40,145.8,238,440,1,0,1
,,Escherichia coli APEC O78,0,0,NC_020163,YP_007380870.1,TIGR01760,TIGR01760,0,331.4,23,194,0,0,0
,,Escherichia coli APEC O78,0,0,NC_020163,YP_007380870.1,TIGR01760,TIGR01760,0,331.4,198,550,0,0,0
,,Staphylococcus warneri SG1,0,0,NC_020164,YP_007385085.1,U_TM_TP-C,U_TM_TP-C,6.7,15.3,122,163,0,0,0
,,Staphylococcus warneri SG1,0,0,NC_020164,YP_007385324.1,TM-P2,TM-P2,4,15.6,152,261,0,1,1
,,Staphylococcus warneri SG1,0,0,NC_020164,YP_007385329.1,TM-P2,TM-P2,0,172.8,15,126,1,1,1
,,Staphylococcus warneri SG1,0,0,NC_020164,YP_007385329.1,TM-P2,TM-P2,0,172.8,208,365,1,1,1
,,Staphylococcus warneri SG1,0,0,NC_020164,YP_007385329.1,TM-P2,TM-P2,0,172.8,360,560,1,1,1
,,Staphylococcus warneri SG1,0,0,NC_020164,YP_007385329.1,TM-P2,TM-P2,0,172.8,1592,1725,1,1,1
,,Staphylococcus warneri SG1,0,0,NC_020164,YP_007385329.1,TIGR01760,TIGR01760,0,327.8,322,669,1,0,1
,,Staphylococcus warneri SG1,0,0,NC_020164,YP_007385329.1,TM_Fam1,TM_Fam1,0.0016,26.4,362,652,0,0,0
,,Staphylococcus warneri SG1,0,0,NC_020164,YP_007385329.1,TM_Fam1,TM_Fam1,0.0016,26.4,1565,1735,0,1,1
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007386540.1,TM-P2,TM-P2,4.90E-26,100.2,152,377,1,1,1
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007386540.1,TIGR01760,TIGR01760,0,58.6,111,494,1,0,1
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007386540.1,U_TM_TP-C,U_TM_TP-C,0.000000035,41.9,660,697,0,0,0
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007386540.1,U_TM_TP-C,U_TM_TP-C,0.000000035,41.9,747,813,0,0,0
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007387620.1,U_TM_CT-DMS3,U_TM_CT-DMS3,6,15,52,74,0,0,0
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007387620.1,U_TM_CT-DMS3,U_TM_CT-DMS3,6,15,141,163,0,1,1
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007388368.1,TM-Lam,TM-Lam,0,178.2,20,131,1,0,1
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007388368.1,TM-Lam,TM-Lam,0,178.2,226,429,0,0,0
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007388368.1,TIGR01541,TIGR01541,0,287.6,664,999,0,0,0
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007391337.1,TM-P2,TM-P2,3.60E-39,143,238,440,0,0,0
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007391337.1,TIGR01760,TIGR01760,0,327.1,198,550,0,1,1
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007391387.1,TM-HK97,TM-HK97,5.90E-23,90.2,294,589,1,1,1
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007391387.1,TIGR01541,TIGR01541,0,192.4,334,483,1,1,1
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007391387.1,TIGR01541,TIGR01541,0,192.4,619,964,1,1,1
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007391387.1,TIGR02675,TIGR02675,3.90E-19,76.8,42,116,1,0,1
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007391387.1,TM_Fam3,TM_Fam3,2.70E-16,68.5,734,955,0,0,0
,,Enterobacter aerogenes EA1509E,0,0,NC_020181,YP_007391387.1,U_TM_CT-IMP,U_TM_CT-IMP,0,62.5,858,935,0,0,0
,,Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392290.1,TM-P2,TM-P2,0.63,18.2,86,269,0,0,0
,,Streptococcus phage TP-J34,Streptococcus thermophilus,pos,NC_020197,YP_007392290.1,TIGR02675,TIGR02675,0.000012,33.5,138,216,0,1,1
,,Pseudomonas phage JBD30,0,neg,NC_020198,YP_007392353.1,TIGR02675,TIGR02675,0,50,151,222,1,1,1
,,Pseudomonas phage JBD30,0,neg,NC_020198,YP_007392353.1,TIGR02675,TIGR02675,0,50,647,701,1,1,1
,,Pseudomonas phage JBD30,0,neg,NC_020198,YP_007392353.1,TM-DMS3,TM-DMS3,0,410.9,76,214,1,0,1
,,Pseudomonas phage JBD30,0,neg,NC_020198,YP_007392353.1,TM-DMS3,TM-DMS3,0,410.9,647,1158,0,0,0
,,Pseudomonas phage JBD30,0,neg,NC_020198,YP_007392353.1,U_TM_CT-DMS3,U_TM_CT-DMS3,7.30E-19,75.6,1020,1065,0,1,1
,,Staphylococcus phage phi7401PVL,0,pos,NC_020199,YP_007392396.1,TM-P2,TM-P2,0,178,360,560,1,1,1
,,Staphylococcus phage phi7401PVL,0,pos,NC_020199,YP_007392396.1,TIGR01760,TIGR01760,0,371,322,669,1,1,1
,,Staphylococcus phage phi7401PVL,0,pos,NC_020199,YP_007392396.1,TIGR01760,TIGR01760,0,371,1102,1265,1,0,1
,,Staphylococcus phage phi7401PVL,0,pos,NC_020199,YP_007392396.1,TM_Fam1,TM_Fam1,0.00000084,37.1,19,165,0,0,0
,,Staphylococcus phage phi7401PVL,0,pos,NC_020199,YP_007392396.1,TM_Fam1,TM_Fam1,0.00000084,37.1,346,652,0,0,0
,,Pseudomonas phage JBD88a,0,neg,NC_020200,YP_007392452.1,TM-DMS3,TM-DMS3,0,429.5,369,881,0,0,0
,,Pseudomonas phage JBD88a,0,neg,NC_020200,YP_007392452.1,U_TM_CT-DMS3,U_TM_CT-DMS3,2.60E-18,73.8,743,788,0,0,0
,,Pectobacterium phage phiTE,Pectobacterium atrosepticum SCRI1043,neg,NC_020201,YP_007392690.1,TIGR02675,TIGR02675,0.0033,25.8,398,477,0,0,0
,,Pectobacterium phage phiTE,Pectobacterium atrosepticum SCRI1043,neg,NC_020201,YP_007392690.1,TM-DMS3,TM-DMS3,0,54,68,550,0,1,1
,,Pseudomonas phage JBD5,0,neg,NC_020202,YP_007392753.1,TM-Lam,TM-Lam,0,200.6,195,273,1,1,1
,,Pseudomonas phage JBD5,0,neg,NC_020202,YP_007392753.1,TM-Lam,TM-Lam,0,200.6,284,445,1,1,1
,,Pseudomonas phage JBD5,0,neg,NC_020202,YP_007392753.1,TIGR01541,TIGR01541,1.70E-23,91.6,61,169,1,1,1
,,Pseudomonas phage JBD5,0,neg,NC_020202,YP_007392753.1,TIGR01541,TIGR01541,1.70E-23,91.6,732,1038,1,1,1
,,Pseudomonas phage JBD5,0,neg,NC_020202,YP_007392753.1,TM-DMS3,TM-DMS3,0,398.1,4,239,1,1,1
,,Pseudomonas phage JBD5,0,neg,NC_020202,YP_007392753.1,TM-DMS3,TM-DMS3,0,398.1,885,1185,1,0,1
,,Pseudomonas phage JBD5,0,neg,NC_020202,YP_007392753.1,U_TM-PNJ,U_TM-PNJ,1.40E-17,71.6,199,276,0,0,0
,,Pseudomonas phage JBD5,0,neg,NC_020202,YP_007392753.1,U_TM_CT-DMS3,U_TM_CT-DMS3,8.20E-18,72.2,1046,1091,0,1,1
,,Pseudomonas phage JBD24,0,neg,NC_020203,YP_007392811.1,TIGR02675,TIGR02675,0,50,151,222,1,1,1
,,Pseudomonas phage JBD24,0,neg,NC_020203,YP_007392811.1,TIGR02675,TIGR02675,0,50,647,701,1,0,1
,,Pseudomonas phage JBD24,0,neg,NC_020203,YP_007392811.1,TM-DMS3,TM-DMS3,0,426.7,642,1160,0,0,0
,,Pseudomonas phage JBD24,0,neg,NC_020203,YP_007392811.1,U_TM_CT-DMS3,U_TM_CT-DMS3,4.20E-19,76.4,1020,1065,0,0,0
,,Klebsiella phage JD001,Klebsiella pneumoniae JDM777,neg,NC_020204,YP_007392825.1,TM_Fam1,TM_Fam1,0,182.1,1,289,0,0,0
,,Enterococcus faecium NRRL B-2354,0,0,NC_020207,YP_007394049.1,TIGR02675,TIGR02675,0.000012,33.6,230,307,0,0,0
,,Enterococcus faecium NRRL B-2354,0,0,NC_020207,YP_007394713.1,TIGR02675,TIGR02675,0.000012,33.6,230,307,0,0,0
,,Pseudomonas poae RE*1-1-14,0,0,NC_020209,YP_007398413.1,U_TM_CT-IMP,U_TM_CT-IMP,1.3,16.8,80,106,0,1,1
,,Pseudomonas poae RE*1-1-14,0,0,NC_020209,YP_007398418.1,TM-P2,TM-P2,2.00E-22,88.4,7,192,1,1,1
,,Pseudomonas poae RE*1-1-14,0,0,NC_020209,YP_007398418.1,TIGR01760,TIGR01760,0,190.4,2,302,1,1,1
,,Pseudomonas poae RE*1-1-14,0,0,NC_020209,YP_007398418.1,TM-SPP1,TM-SPP1,0.11,18.1,140,413,1,1,1
,,Pseudomonas poae RE*1-1-14,0,0,NC_020209,YP_007398418.1,TM-SPP1,TM-SPP1,0.11,18.1,449,564,1,0,1
,,Pseudomonas poae RE*1-1-14,0,0,NC_020209,YP_007398418.1,U_TM_TP-C,U_TM_TP-C,0.063,21.8,455,521,0,0,0
,,Pseudomonas poae RE*1-1-14,0,0,NC_020209,YP_007398418.1,U_TM_TP-C,U_TM_TP-C,0.063,21.8,504,541,0,1,1
,,Geobacillus sp. GHH01,0,0,NC_020210,YP_007400707.1,TM-P2,TM-P2,3.9,15.6,89,226,1,0,1
,,Geobacillus sp. GHH01,0,0,NC_020210,YP_007400707.1,TM-P2,TM-P2,3.9,15.6,199,349,0,0,0
,,Geobacillus sp. GHH01,0,0,NC_020210,YP_007400707.1,TM-P2,TM-P2,3.9,15.6,271,417,0,0,0
,,Geobacillus sp. GHH01,0,0,NC_020210,YP_007400772.1,TIGR01760,TIGR01760,0.44,17.8,2,101,0,1,1
,,Geobacillus sp. GHH01,0,0,NC_020210,YP_007401710.1,U_TM_TP-C,U_TM_TP-C,0.15,20.6,34,72,1,1,1
,,Geobacillus sp. GHH01,0,0,NC_020210,YP_007401710.1,U_TM_TP-C,U_TM_TP-C,0.15,20.6,89,121,1,1,1
,,Geobacillus sp. GHH01,0,0,NC_020210,YP_007401710.1,U_TM_TP-C,U_TM_TP-C,0.15,20.6,138,184,1,0,1
,,Geobacillus sp. GHH01,0,0,NC_020210,YP_007401710.1,U_TM_TP-C,U_TM_TP-C,0.15,20.6,151,202,0,0,0
,,Geobacillus sp. GHH01,0,0,NC_020210,YP_007401710.1,U_TM_TP-C,U_TM_TP-C,0.15,20.6,167,217,0,0,0
,,Geobacillus sp. GHH01,0,0,NC_020210,YP_007401786.1,TM-Lam,TM-Lam,4,15.5,7,129,0,0,0
,,Geobacillus sp. GHH01,0,0,NC_020210,YP_007401880.1,U_TM_T4-CPX,U_TM_T4-CPX,0.76,16.2,134,224,0,0,0
,,Serratia marcescens WW4,0,0,NC_020211,YP_007405768.1,TM_Fam1,TM_Fam1,6.70E-19,76.8,1,254,0,1,1
,,Serratia marcescens WW4,0,0,NC_020211,YP_007406477.1,TIGR02675,TIGR02675,0.000035,32.1,288,370,1,0,1
,,Serratia marcescens WW4,0,0,NC_020211,YP_007406477.1,TIGR02675,TIGR02675,0.000035,32.1,416,447,0,0,0
,,Serratia marcescens WW4,0,0,NC_020211,YP_007406477.1,TM-DMS3,TM-DMS3,0,57.9,9,460,0,1,1
,,Serratia marcescens WW4,0,0,NC_020211,YP_007408034.1,TM-P2,TM-P2,0,169.1,238,440,1,1,1
,,Serratia marcescens WW4,0,0,NC_020211,YP_007408034.1,TIGR01760,TIGR01760,0,275.1,196,550,1,0,1
,,Serratia marcescens WW4,0,0,NC_020211,YP_007408034.1,TIGR01760,TIGR01760,0,275.1,696,790,0,0,0
,,Serratia marcescens WW4,0,0,NC_020211,YP_007408034.1,U_TM_TP-C,U_TM_TP-C,0.0079,24.7,748,786,0,0,0
,,Serratia marcescens WW4,0,0,NC_020211,YP_007408096.1,TM-HK97,TM-HK97,0.62,17.9,2,84,0,0,0
,,Serratia marcescens WW4,0,0,NC_020211,YP_007408145.1,U_TM-PNJ,U_TM-PNJ,3.4,15.9,63,130,0,1,1
,,Lactobacillus plantarum ZJ316,Homo sapiens,0,NC_020229,YP_007414096.1,TM-P2,TM-P2,6.17E-44,158.6,206,413,1,0,1
,,Lactobacillus plantarum ZJ316,Homo sapiens,0,NC_020229,YP_007414096.1,TIGR01760,TIGR01760,0,227.8,161,521,0,0,0
,,Lactobacillus plantarum ZJ316,Homo sapiens,0,NC_020229,YP_007414096.1,TM_Fam1,TM_Fam1,0.000000054,41.1,246,505,0,0,0
,,Lactobacillus plantarum ZJ316,Homo sapiens,0,NC_020229,YP_007414695.1,TM-Lam,TM-Lam,7.3,14.7,108,182,0,0,0
,,Lactobacillus plantarum ZJ316,Homo sapiens,0,NC_020229,YP_007414721.1,TM-Lam,TM-Lam,5.5,15.1,2,65,0,0,0
,,Lactobacillus plantarum ZJ316,Homo sapiens,0,NC_020229,YP_007414730.1,TIGR02675,TIGR02675,2.6,16.5,356,428,0,0,0
,,Lactobacillus plantarum ZJ316,Homo sapiens,0,NC_020229,YP_007414730.1,TIGR02675,TIGR02675,2.6,16.5,461,533,0,1,1
,,Lactobacillus plantarum ZJ316,Homo sapiens,0,NC_020229,YP_007415058.1,TM-P2,TM-P2,2.80E-29,110.8,223,433,1,1,1
,,Lactobacillus plantarum ZJ316,Homo sapiens,0,NC_020229,YP_007415058.1,TM-P2,TM-P2,2.80E-29,110.8,949,1136,1,1,1
,,Lactobacillus plantarum ZJ316,Homo sapiens,0,NC_020229,YP_007415058.1,TIGR01760,TIGR01760,8.41E-45,161.5,181,541,1,0,1
,,Lactobacillus plantarum ZJ316,Homo sapiens,0,NC_020229,YP_007415058.1,TM_Fam1,TM_Fam1,0.000000002,45.7,317,525,0,0,0
,,Lactobacillus plantarum ZJ316,Homo sapiens,0,NC_020229,YP_007415058.1,TM_Fam1,TM_Fam1,0.000000002,45.7,956,1103,0,0,0
,,Lactobacillus plantarum ZJ316,Homo sapiens,0,NC_020229,YP_007415810.1,TM_Fam15,TM_Fam15,2.4,16.2,147,171,0,1,1
,,Corynebacterium urealyticum DSM 7111,Homo sapiens,0,NC_020230,YP_007416302.1,U_TM_CT-DMS3,U_TM_CT-DMS3,0.43,18.7,7,20,1,0,1
,,Corynebacterium urealyticum DSM 7111,Homo sapiens,0,NC_020230,YP_007416302.1,U_TM_CT-DMS3,U_TM_CT-DMS3,0.43,18.7,18,47,0,0,0
,,Corynebacterium urealyticum DSM 7111,Homo sapiens,0,NC_020230,YP_007416302.1,U_TM_CT-DMS3,U_TM_CT-DMS3,0.43,18.7,52,75,0,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419400.1,TM-P2,TM-P2,0,61.2,115,241,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419400.1,TM-P2,TM-P2,0,61.2,250,458,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419400.1,TM-SPP1,TM-SPP1,1.20E-19,77.6,248,650,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419400.1,TM-SPP1,TM-SPP1,1.20E-19,77.6,1360,1490,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419400.1,TM-SPP1,TM-SPP1,1.20E-19,77.6,1469,1612,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419400.1,U_TM_TP-C,U_TM_TP-C,0.36,19.4,976,1035,1,0,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419400.1,U_TM_TP-C,U_TM_TP-C,0.36,19.4,1098,1158,0,0,0
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419400.1,U_TM_TP-C,U_TM_TP-C,0.36,19.4,1392,1426,0,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419533.1,TM-P2,TM-P2,0,65.2,114,250,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419533.1,TM-P2,TM-P2,0,65.2,251,458,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419533.1,TM-SPP1,TM-SPP1,0.00000051,35.8,261,690,1,0,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419533.1,U_TM_TP-C,U_TM_TP-C,0.073,21.6,976,1035,0,0,0
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419533.1,U_TM_TP-C,U_TM_TP-C,0.073,21.6,1098,1156,0,0,0
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419534.1,TM-SPP1,TM-SPP1,3.10E-16,66.4,121,255,0,0,0
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419534.1,TM-SPP1,TM-SPP1,3.10E-16,66.4,244,375,0,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419898.1,TM-P2,TM-P2,0,229.7,298,563,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419898.1,TIGR01760,TIGR01760,1.12E-44,161.2,149,259,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419898.1,TIGR01760,TIGR01760,1.12E-44,161.2,260,473,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419898.1,TIGR01760,TIGR01760,1.12E-44,161.2,504,671,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419898.1,TM-SPP1,TM-SPP1,0.000001,34.8,24,153,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419898.1,TM-SPP1,TM-SPP1,0.000001,34.8,121,272,1,0,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419898.1,TM-SPP1,TM-SPP1,0.000001,34.8,1078,1201,0,0,0
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007419898.1,U_TM_TP-C,U_TM_TP-C,4.7,15.8,1101,1168,0,0,0
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007420462.1,TM-SPP1,TM-SPP1,0,697.9,8,884,0,0,0
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007420462.1,TM-SPP1,TM-SPP1,0,697.9,639,1049,0,0,0
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007420972.1,TM-Lam,TM-Lam,4.3,15.4,105,195,0,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007421390.1,TM-P2,TM-P2,0,230.2,298,563,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007421390.1,TIGR01760,TIGR01760,1.40E-45,164.6,149,259,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007421390.1,TIGR01760,TIGR01760,1.40E-45,164.6,260,473,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007421390.1,TIGR01760,TIGR01760,1.40E-45,164.6,504,670,1,0,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007421390.1,TM-SPP1,TM-SPP1,0.38,16.3,25,153,0,0,0
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007421390.1,TM-SPP1,TM-SPP1,0.38,16.3,121,282,0,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007421391.1,TM-SPP1,TM-SPP1,0.00000066,35.4,346,474,1,0,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007421391.1,U_TM_TP-C,U_TM_TP-C,0.38,19.3,299,328,0,0,0
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007421391.1,U_TM_TP-C,U_TM_TP-C,0.38,19.3,372,439,0,0,0
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007423906.1,U_TM_T4-CPX,U_TM_T4-CPX,1.2,15.5,105,192,0,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007424346.1,TM-P2,TM-P2,0,231.8,298,563,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007424346.1,TIGR01760,TIGR01760,1.26E-44,161.1,148,259,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007424346.1,TIGR01760,TIGR01760,1.26E-44,161.1,260,469,1,1,1
,,Bacillus thuringiensis serovar kurstaki str. HD73,0,0,NC_020238,YP_007424346.1,TIGR01760,TIGR01760,1.26E-44,161.1,488,671,1,1,1
